Tempo(s), Risco do Sensor, Nivel da Bateria, Diff(s),Mode,Cycle Time-Constraint,Confirmation Time-Constraint
939,alto,-1273.76,1.728,(Best of Five),Violated,Violated
940,moderado,-1274.26,0.339,(Best of Five),Violated,Violated
940,baixo,-1274.34,0.048,(Best of Five),Satisfied,Satisfied
941,alto,-1275.4,0.725,(Best of Five),Violated,Violated
941,moderado,-1276.25,0.576,(Best of Five),Violated,Violated
941,alto,-1276.61,0.244,(Best of Five),Violated,Satisfied
942,moderado,-1277.81,0.819,(Best of Five),Violated,Violated
942,baixo,-1278.1,0.192,(Best of Five),Violated,Satisfied
944,moderado,-1280.77,1.824,(Best of Five),Violated,Violated
944,baixo,-1280.92,0.097,(Best of Five),Satisfied,Satisfied
945,alto,-1281.91,0.671,(Best of Five),Violated,Violated
945,moderado,-1282.62,0.488,(Best of Five),Violated,Violated
946,baixo,-1282.7,0.048,(Best of Five),Satisfied,Satisfied
950,alto,-1289.71,4.804,(Best of Five),Violated,Violated
951,moderado,-1290.56,0.580,(Best of Five),Violated,Violated
951,baixo,-1290.85,0.192,(Best of Five),Violated,Satisfied
954,alto,-1295.55,3.219,(Best of Five),Violated,Violated
955,moderado,-1296.19,0.433,(Best of Five),Violated,Violated
955,baixo,-1296.27,0.048,(Best of Five),Satisfied,Satisfied
956,alto,-1297.47,0.816,(Best of Five),Violated,Violated
956,moderado,-1297.97,0.339,(Best of Five),Violated,Violated
956,baixo,-1298.05,0.048,(Best of Five),Satisfied,Satisfied
957,moderado,-1299.6,1.060,(Best of Five),Violated,Violated
957,baixo,-1299.75,0.097,(Best of Five),Satisfied,Satisfied
961,alto,-1305.78,4.147,(Best of Five),Violated,Violated
962,moderado,-1307.4,1.104,(Best of Five),Violated,Violated
963,baixo,-1307.55,0.097,(Best of Five),Satisfied,Satisfied
964.39,moderado,-1310.29,1.876,(Best of Five),Violated,Violated
964,alto,-1310.44,0.097,(Best of Five),Satisfied,Satisfied
965,moderado,-1311.08,0.438,(Best of Five),Violated,Violated
965,alto,-1311.16,0.048,(Best of Five),Satisfied,Satisfied
965,moderado,-1311.59,0.288,(Best of Five),Violated,Violated
965,baixo,-1311.74,0.097,(Best of Five),Satisfied,Satisfied
966,moderado,-1312.17,0.295,(Best of Five),Violated,Violated
966,baixo,-1312.25,0.047,(Best of Five),Satisfied,Satisfied
966,moderado,-1313.03,0.537,(Best of Five),Violated,Violated
966,baixo,-1313.25,0.144,(Best of Five),Violated,Satisfied
969,moderado,-1317.18,2.691,(Best of Five),Violated,Violated
969,baixo,-1317.26,0.049,(Best of Five),Satisfied,Satisfied
970,alto,-1317.83,0.388,(Best of Five),Violated,Violated
970,moderado,-1318.68,0.580,(Best of Five),Violated,Violated
970,baixo,-1318.76,0.048,(Best of Five),Satisfied,Satisfied
973,moderado,-1323.04,2.936,(Best of Five),Violated,Violated
973,baixo,-1323.12,0.048,(Best of Five),Satisfied,Satisfied
976,moderado,-1326.91,2.596,(Best of Five),Violated,Violated
976,baixo,-1327.13,0.148,(Best of Five),Violated,Satisfied
979,alto,-1330.99,2.640,(Best of Five),Violated,Violated
979,moderado,-1331.28,0.192,(Best of Five),Violated,Satisfied
979,baixo,-1331.36,0.048,(Best of Five),Satisfied,Satisfied
979,moderado,-1331.79,0.292,(Best of Five),Violated,Violated
979,baixo,-1331.87,0.048,(Best of Five),Satisfied,Satisfied
980,moderado,-1333,0.772,(Best of Five),Violated,Violated
980,alto,-1333.15,0.097,(Best of Five),Satisfied,Satisfied
980,moderado,-1333.37,0.143,(Best of Five),Violated,Satisfied
981,alto,-1334.08,0.484,(Best of Five),Violated,Violated
981,moderado,-1334.37,0.196,(Best of Five),Violated,Satisfied
981.07,alto,-1334.8,0.292,(Best of Five),Violated,Violated
981,moderado,-1334.95,0.097,(Best of Five),Satisfied,Satisfied
981,alto,-1335.03,0.051,(Best of Five),Satisfied,Satisfied
982,moderado,-1335.46,0.296,(Best of Five),Violated,Violated
982,alto,-1335.54,0.048,(Best of Five),Satisfied,Satisfied
982,moderado,-1335.69,0.098,(Best of Five),Satisfied,Satisfied
982,baixo,-1335.98,0.199,(Best of Five),Violated,Satisfied
983,alto,-1337.46,1.016,(Best of Five),Violated,Violated
983,moderado,-1337.75,0.196,(Best of Five),Violated,Satisfied
983,alto,-1337.83,0.048,(Best of Five),Satisfied,Satisfied
984,moderado,-1339.03,0.820,(Best of Five),Violated,Violated
984,alto,-1339.18,0.097,(Best of Five),Satisfied,Satisfied
984,moderado,-1339.26,0.047,(Best of Five),Satisfied,Satisfied
984,baixo,-1339.55,0.192,(Best of Five),Violated,Satisfied
987,alto,-1342.92,2.308,(Best of Five),Violated,Violated
988,moderado,-1344.89,1.348,(Best of Five),Violated,Violated
988,baixo,-1345.11,0.148,(Best of Five),Violated,Satisfied
989,alto,-1345.75,0.432,(Best of Five),Violated,Violated
991,moderado,-1349.54,2.592,(Best of Five),Violated,Violated
991,baixo,-1349.69,0.097,(Best of Five),Satisfied,Satisfied
992,alto,-1350.4,0.487,(Best of Five),Violated,Violated
992,moderado,-1350.48,0.047,(Best of Five),Satisfied,Satisfied
992,baixo,-1350.7,0.144,(Best of Five),Violated,Satisfied
993,moderado,-1351.76,0.724,(Best of Five),Violated,Violated
992.65,baixo,-1351.84,0.048,(Best of Five),Satisfied,Satisfied
993,moderado,-1352.69,0.575,(Best of Five),Violated,Violated
993,baixo,-1352.91,0.148,(Best of Five),Violated,Satisfied
995,alto,-1355.09,1.488,(Best of Five),Violated,Violated
995,moderado,-1355.45,0.243,(Best of Five),Violated,Satisfied
995,baixo,-1355.53,0.048,(Best of Five),Satisfied,Satisfied
996,moderado,-1356.87,0.916,(Best of Five),Violated,Violated
996,alto,-1356.95,0.048,(Best of Five),Satisfied,Satisfied
997,moderado,-1357.52,0.388,(Best of Five),Violated,Violated
997,baixo,-1357.74,0.147,(Best of Five),Violated,Satisfied
999,alto,-1361.18,2.357,(Best of Five),Violated,Violated
1.000,moderado,-1362.24,0.728,(Best of Five),Violated,Violated
1.000,alto,-1362.39,0.096,(Best of Five),Satisfied,Satisfied
1000.22,baixo,-1362.96,0.384,(Best of Five),Violated,Violated
1001.18,moderado,-1364.37,0.964,(Best of Five),Violated,Violated
1001.28,baixo,-1364.52,0.097,(Best of Five),Satisfied,Satisfied
1002.04,alto,-1365.65,0.767,(Best of Five),Violated,Violated
1002.24,moderado,-1365.94,0.192,(Best of Five),Violated,Satisfied
1002.29,baixo,-1366.02,0.048,(Best of Five),Satisfied,Satisfied
1006.27,moderado,-1371.84,3.988,(Best of Five),Violated,Violated
1006.37,baixo,-1371.99,0.097,(Best of Five),Satisfied,Satisfied
1009.54,moderado,-1376.62,3.171,(Best of Five),Violated,Violated
1009.59,alto,-1376.7,0.048,(Best of Five),Satisfied,Satisfied
1010.65,moderado,-1378.25,1.064,(Best of Five),Violated,Violated
1010.85,baixo,-1378.54,0.196,(Best of Five),Violated,Satisfied
1013.16,alto,-1381.91,2.308,(Best of Five),Violated,Violated
1013.25,moderado,-1382.06,0.097,(Best of Five),Satisfied,Satisfied
1013.69,baixo,-1382.7,0.438,(Best of Five),Violated,Violated
1014.42,alto,-1383.76,0.724,(Best of Five),Violated,Violated
1014.57,moderado,-1383.98,0.148,(Best of Five),Violated,Satisfied
1014.61,baixo,-1384.06,0.048,(Best of Five),Satisfied,Satisfied
1015.1,alto,-1384.77,0.484,(Best of Five),Violated,Violated
1015.14,moderado,-1384.85,0.047,(Best of Five),Satisfied,Satisfied
1015.19,baixo,-1384.93,0.050,(Best of Five),Satisfied,Satisfied
1022.44,moderado,-1395.51,7.250,(Best of Five),Violated,Violated
1022.49,baixo,-1395.59,0.048,(Best of Five),Satisfied,Satisfied
1022.93,alto,-1396.23,0.436,(Best of Five),Violated,Violated
1023.75,moderado,-1397.43,0.820,(Best of Five),Violated,Violated
1023.9,alto,-1397.65,0.148,(Best of Five),Violated,Satisfied
1024.04,moderado,-1397.87,0.144,(Best of Five),Violated,Satisfied
1024.14,baixo,-1398.02,0.097,(Best of Five),Satisfied,Satisfied
1024.48,moderado,-1398.52,0.338,(Best of Five),Violated,Violated
1024.53,baixo,-1398.6,0.049,(Best of Five),Satisfied,Satisfied
1028.18,moderado,-1403.93,3.652,(Best of Five),Violated,Violated
1028.37,baixo,-1404.22,0.196,(Best of Five),Violated,Satisfied
1030.11,alto,-1406.75,1.732,(Best of Five),Violated,Violated
1030.4,moderado,-1407.18,0.292,(Best of Five),Violated,Violated
1030.44,baixo,-1407.26,0.048,(Best of Five),Satisfied,Satisfied
1031.65,moderado,-1409.02,1.209,(Best of Five),Violated,Violated
1031.75,baixo,-1409.17,0.097,(Best of Five),Satisfied,Satisfied
1032,moderado,-1409.53,0.246,(Best of Five),Violated,Satisfied
1032.14,alto,-1409.75,0.148,(Best of Five),Violated,Satisfied
1032.53,moderado,-1410.32,0.385,(Best of Five),Violated,Violated
1032.58,baixo,-1410.4,0.048,(Best of Five),Satisfied,Satisfied
1036.33,alto,-1415.87,3.748,(Best of Five),Violated,Violated
1037.53,moderado,-1417.63,1.200,(Best of Five),Violated,Violated
1037.57,baixo,-1417.71,0.048,(Best of Five),Satisfied,Satisfied
1037.82,alto,-1418.07,0.244,(Best of Five),Violated,Satisfied
1038.01,moderado,-1418.36,0.192,(Best of Five),Violated,Satisfied
1038.06,baixo,-1418.44,0.048,(Best of Five),Satisfied,Satisfied
1039.41,moderado,-1420.41,1.348,(Best of Five),Violated,Violated
1039.45,alto,-1420.49,0.048,(Best of Five),Satisfied,Satisfied
1039.69,moderado,-1420.85,0.240,(Best of Five),Violated,Satisfied
1039.79,baixo,-1421,0.097,(Best of Five),Satisfied,Satisfied
1040.13,alto,-1421.5,0.339,(Best of Five),Violated,Violated
1041.14,moderado,-1422.98,1.012,(Best of Five),Violated,Violated
1041.34,baixo,-1423.27,0.196,(Best of Five),Violated,Satisfied
1042.39,alto,-1424.82,1.055,(Best of Five),Violated,Violated
1042.54,moderado,-1425.04,0.149,(Best of Five),Violated,Satisfied
1042.69,baixo,-1425.26,0.148,(Best of Five),Violated,Satisfied
1046.01,alto,-1430.1,3.316,(Best of Five),Violated,Violated
1046.05,moderado,-1430.18,0.048,(Best of Five),Satisfied,Satisfied
1046.15,baixo,-1430.33,0.097,(Best of Five),Satisfied,Satisfied
1049.71,alto,-1435.52,3.555,(Best of Five),Violated,Violated
1050,moderado,-1435.95,0.292,(Best of Five),Violated,Violated
1050.05,alto,-1436.03,0.048,(Best of Five),Satisfied,Satisfied
1050.77,moderado,-1437.09,0.728,(Best of Five),Violated,Violated
1050.92,baixo,-1437.31,0.148,(Best of Five),Violated,Satisfied
1053.27,moderado,-1440.75,2.352,(Best of Five),Violated,Violated
1053.32,baixo,-1440.83,0.048,(Best of Five),Satisfied,Satisfied
1057.55,alto,-1447,4.232,(Best of Five),Violated,Violated
1057.65,moderado,-1447.15,0.097,(Best of Five),Satisfied,Satisfied
1058.03,baixo,-1447.72,0.383,(Best of Five),Violated,Violated
1061.49,moderado,-1452.77,3.460,(Best of Five),Violated,Violated
1061.54,baixo,-1452.85,0.048,(Best of Five),Satisfied,Satisfied
1062.75,moderado,-1454.61,1.205,(Best of Five),Violated,Violated
1062.84,baixo,-1454.76,0.096,(Best of Five),Satisfied,Satisfied
1064,moderado,-1456.45,1.155,(Best of Five),Violated,Violated
1064.39,baixo,-1457.02,0.388,(Best of Five),Violated,Violated
1066.84,alto,-1460.6,2.452,(Best of Five),Violated,Violated
1067.37,moderado,-1461.38,0.532,(Best of Five),Violated,Violated
1067.42,baixo,-1461.46,0.048,(Best of Five),Satisfied,Satisfied
1067.75,alto,-1461.96,0.336,(Best of Five),Violated,Violated
1068.91,moderado,-1463.65,1.156,(Best of Five),Violated,Violated
1068.96,baixo,-1463.73,0.048,(Best of Five),Satisfied,Satisfied
1071.26,moderado,-1467.1,2.308,(Best of Five),Violated,Violated
1071.41,baixo,-1467.32,0.143,(Best of Five),Violated,Satisfied
1071.55,alto,-1467.54,0.145,(Best of Five),Violated,Satisfied
1071.85,moderado,-1467.97,0.292,(Best of Five),Violated,Violated
1071.89,baixo,-1468.05,0.047,(Best of Five),Satisfied,Satisfied
1078.18,moderado,-1477.23,6.289,(Best of Five),Violated,Violated
1078.28,baixo,-1477.38,0.097,(Best of Five),Satisfied,Satisfied
1078.47,alto,-1477.67,0.195,(Best of Five),Violated,Satisfied
1078.67,moderado,-1477.96,0.196,(Best of Five),Violated,Satisfied
1078.72,baixo,-1478.04,0.048,(Best of Five),Satisfied,Satisfied
1079.4,alto,-1479.03,0.680,(Best of Five),Violated,Violated
1079.93,moderado,-1479.81,0.532,(Best of Five),Violated,Violated
1079.98,baixo,-1479.89,0.048,(Best of Five),Satisfied,Satisfied
1081.42,alto,-1482,1.444,(Best of Five),Violated,Violated
1081.47,moderado,-1482.08,0.048,(Best of Five),Satisfied,Satisfied
1081.52,baixo,-1482.16,0.050,(Best of Five),Satisfied,Satisfied
1082.29,alto,-1483.29,0.771,(Best of Five),Violated,Violated
1082.72,moderado,-1483.93,0.435,(Best of Five),Violated,Violated
1082.82,baixo,-1484.08,0.098,(Best of Five),Satisfied,Satisfied
1083.07,alto,-1484.44,0.247,(Best of Five),Violated,Satisfied
1083.31,moderado,-1484.8,0.240,(Best of Five),Violated,Satisfied
1083.36,baixo,-1484.88,0.047,(Best of Five),Satisfied,Satisfied
1086.44,moderado,-1489.37,3.080,(Best of Five),Violated,Violated
1086.53,baixo,-1489.52,0.097,(Best of Five),Satisfied,Satisfied
1088.98,moderado,-1493.1,2.447,(Best of Five),Violated,Violated
1089.03,alto,-1493.18,0.047,(Best of Five),Satisfied,Satisfied
1089.33,moderado,-1493.61,0.297,(Best of Five),Violated,Violated
1089.52,baixo,-1493.9,0.191,(Best of Five),Violated,Satisfied
1089.56,alto,-1493.98,0.048,(Best of Five),Satisfied,Satisfied
1090.73,moderado,-1495.67,1.161,(Best of Five),Violated,Violated
1090.82,alto,-1495.82,0.096,(Best of Five),Satisfied,Satisfied
1091.59,moderado,-1496.95,0.768,(Best of Five),Violated,Violated
1091.79,baixo,-1497.24,0.196,(Best of Five),Violated,Satisfied
1092.27,alto,-1497.95,0.480,(Best of Five),Violated,Violated
1093.18,moderado,-1499.29,0.912,(Best of Five),Violated,Violated
1093.22,baixo,-1499.37,0.048,(Best of Five),Satisfied,Satisfied
1094.38,alto,-1501.06,1.152,(Best of Five),Violated,Violated
1094.47,moderado,-1501.21,0.097,(Best of Five),Satisfied,Satisfied
1094.63,baixo,-1501.43,0.151,(Best of Five),Violated,Satisfied
1095.64,alto,-1502.91,1.012,(Best of Five),Violated,Violated
1096.07,moderado,-1503.55,0.436,(Best of Five),Violated,Violated
1096.12,baixo,-1503.63,0.048,(Best of Five),Satisfied,Satisfied
1096.36,moderado,-1503.99,0.240,(Best of Five),Violated,Satisfied
1096.51,baixo,-1504.21,0.145,(Best of Five),Violated,Satisfied
1097.09,moderado,-1505.06,0.580,(Best of Five),Violated,Violated
1097.13,baixo,-1505.14,0.048,(Best of Five),Satisfied,Satisfied
1098.64,moderado,-1507.32,1.504,(Best of Five),Violated,Violated
1098.89,alto,-1507.68,0.248,(Best of Five),Violated,Satisfied
1098.93,moderado,-1507.76,0.048,(Best of Five),Satisfied,Satisfied
1098.98,baixo,-1507.84,0.049,(Best of Five),Satisfied,Satisfied
1099.13,alto,-1508.06,0.151,(Best of Five),Violated,Satisfied
1099.23,moderado,-1508.21,0.097,(Best of Five),Satisfied,Satisfied
1099.28,baixo,-1508.29,0.048,(Best of Five),Satisfied,Satisfied
1099.57,moderado,-1508.72,0.292,(Best of Five),Violated,Violated
1099.72,baixo,-1508.94,0.148,(Best of Five),Violated,Satisfied
